cond_id,window,lli,lam_pe,lam_ne,pvs,v_peak,dqdv_peak,v_valley,dqdv_valley
354d203dff12,21,0.0,0.0,0.1,-28.430926530253885,3.640795745907157,8.489805184824364,3.7950898495297625,4.103080860678693
35b33edf02b7,21,0.14,0.14,0.12,-7.784491187328304,3.6573537111280636,6.126237357650582,3.873628411854941,4.442648855800139
35ce98bed3c3,21,0.2,0.02,0.16,-91.70920634426375,3.568807321908919,7.403646624708934,3.6114070037072166,3.4968636164688984
35d9a78991eb,21,0.1,0.16,0.14,-27.619412945122562,3.621895507313252,7.822374271909878,3.7798443317885777,3.4599204645291795
35fb5044de9b,21,0.1,0.04,0.08,-3.133714311923094,3.598827181459051,5.8167429878765,3.8972590329907364,4.881542823597949
364555eaa485,21,0.16,0.14,0.02,-9.463054795391555,3.6016227010975945,5.504261748599713,3.732825878811521,4.2626788885633315
36a324542ed1,21,0.2,0.1,0.16,-8.954251401814531,3.6321462432131817,4.722616870300719,3.7184510771096324,3.949821690400055
36dcac0f72e9,21,0.18,0.02,0.2,-73.65777527679785,3.5518405194161273,6.2178177249874595,3.585062028419773,3.770795280440814
37368efabf6a,21,0.08,0.08,0.16,-23.86309354117693,3.6420955221898526,7.695243594519249,3.802681265909357,3.8631709707612503
37567c00365b,21,0.12,0.12,0.02,-7.3564091663388895,3.5796538021371496,5.844441438324203,3.7519014012113923,4.577317621614578
3768b183fb9d,21,0.14,0.08,0.18,-5.055064068277291,3.6749963032017448,5.586598498263053,3.87813778213376,4.559705307337114
38211a0b874d,21,0.04,0.06,0.14,-31.67920702692306,3.631583214030699,8.42579007952856,3.7788178699299193,3.7615129337593807
3854991bd772,21,0.18,0.0,0.2,-104.70208406888447,3.556363652393145,8.050867569831398,3.598318625863622,3.65809441041768
388ddb8e62e0,21,0.2,0.16,0.12,-7.35189303008969,3.601450417153072,5.1948579764758325,3.736073624477423,4.205122556859617
38ab31981bc4,21,0.18,0.06,0.1,-6.531204380651104,3.5521363627253444,4.898402279276616,3.711105549763512,3.8601420285043915
38ec50318b85,21,0.16,0.04,0.04,-10.525991723686499,3.5523801981639656,5.618201017682692,3.716221899014701,3.893604630533132
390cc6260e29,21,0.2,0.08,0.04,-21.78792557783398,3.5505778245416444,7.596524167600995,3.728975313324607,3.7096129587253364
399a95900808,21,0.0,0.04,0.14,-38.439538744011486,3.6155955359642338,9.114738719293168,3.749905680172777,3.951918727275108
39c3dfba497c,21,0.12,0.18,0.12,-21.987408627466547,3.6287477215369943,7.385204242309916,3.800943102546368,3.5990740362945233
3ab81741d3ca,21,0.2,0.2,0.08,-7.467972406951364,3.587141644227778,5.322148330458611,3.7471094489711336,4.127513178634649
3bb114347307,21,0.14,0.06,0.14,-2.521646715790404,3.6081733986227107,5.450671753595364,3.898691892117344,4.718086748598246
3bf024feef45,21,0.18,0.1,0.0,-6.416554286186173,3.5927243260542436,4.597510169553709,3.7179661340768675,3.7938893094764357
3c009cc9bb9d,21,0.18,0.12,0.08,-10.235537205332998,3.617823863698175,5.1279603228909565,3.720230247742542,4.079775968941221
3c13075c4cfc,21,0.02,0.02,0.04,-13.837581148926352,3.650765598119813,7.454992039999961,3.843822252377957,4.7835549203626755
3c1bc27a0937,21,0.16,0.1,0.04,-10.90387907301372,3.6211514338812303,5.205252668152714,3.7216864329695065,4.109031195488606
3c598b8fa61f,21,0.2,0.1,0.14,-8.518487557333934,3.6357721260455453,4.634978760965761,3.7237339103699805,3.885677395677169
3c5a0d4976d1,21,0.06,0.04,0.18,-27.504739768802477,3.6448371099839765,7.96197980782711,3.7935698121944093,3.8711255384183634
3c6373ae294e,21,0.14,0.04,0.04,-9.261706782744772,3.6407654232109152,4.91674162444525,3.727177114102485,4.116421880806354
3c860bb77024,21,0.2,0.1,0.06,-7.606395942789264,3.5506008194605627,4.979138471871979,3.718033945896126,3.705575818263988
3cd4a30e0be0,21,0.1,0.08,0.08,-5.6707622961205875,3.6610123925839355,6.01523677761863,3.8920394350033654,4.7051373360822755
3cd71cd675a6,21,0.12,0.04,0.18,-3.197551228578909,3.5950581301007256,5.60096270003436,3.8787739524207323,4.6937668238077475
3ce9c28ea2ac,21,0.18,0.06,0.18,-8.313425532413966,3.6341579549716005,4.772143094996098,3.7161978922192485,4.090110186003862
3d32e211d4ac,21,0.14,0.18,0.1,-19.43041044576883,3.6428960419865954,6.617906466181214,3.7677693975893556,4.191565913079138
3d3961e05bf3,21,0.1,0.12,0.12,-17.89025847134915,3.642927505659726,7.220865380919698,3.8188116450414995,4.074252666368968
3d5d4a36624f,21,0.12,0.16,0.02,-16.14409996383952,3.6481217549548344,6.1456952304227865,3.7568876039882717,4.389768490975096
3d9a7b4c3930,21,0.12,0.04,0.1,-7.552524852756741,3.611786930920226,5.559709021053707,3.718500258721013,4.753753960717886
3e0e955f5d40,21,0.18,0.06,0.04,-16.778572873183375,3.551987553150892,6.648423358114223,3.7227215852574735,3.783749958481518
3f1b24efafab,21,0.12,0.16,0.0,-14.685033972225936,3.647002658704074,5.954228049773554,3.7533113230620025,4.393081702135409
3f56d13bf126,21,0.1,0.02,0.04,-9.990540520244071,3.6156458506765574,5.618175287800453,3.715681462810287,4.618765451311008
3fa0e79c53c8,21,0.18,0.0,0.1,-83.60630954567026,3.5714896724654417,7.389693431662307,3.617177503303983,3.5699025041050194
3fa70a3e644a,21,0.2,0.2,0.2,-9.256304947997693,3.6523175905657865,5.925838449508507,3.8566586143438717,4.034395620032503
3faa30a39145,21,0.2,0.14,0.18,-5.383837954775724,3.6014074402182468,5.141988162835996,3.7412746275627873,4.388965890982732
3ff7aba14975,21,0.02,0.08,0.0,-20.77485716736186,3.6361124212103593,7.970743211655906,3.8124018881631927,4.308354715600433
401bf8f18e78,21,0.12,0.1,0.04,-7.043400707474492,3.588575387707091,5.81058606435703,3.751853665833846,4.660551724683827
40caa6bf10ec,21,0.12,0.06,0.16,-5.248194958588196,3.674323755635767,5.731780889187312,3.8778933978747077,4.663407719067301
40dfd8994189,21,0.16,0.2,0.04,-13.867391937289069,3.64821872824976,5.669377693969075,3.7553571301433726,4.183647483375556
412c5e29db84,21,0.12,0.16,0.12,-18.534477906964376,3.6386021374162496,7.159176725631781,3.815468394230131,3.8810529962274116
4190c4ffa1bb,21,0.06,0.04,0.06,-7.7276746245631625,3.6622723651829174,6.532544232120053,3.873905006147291,4.897116042810378
41d2471ecef7,21,0.1,0.0,0.1,-8.970745011967793,3.616209718096718,5.573588009187501,3.703570001475676,4.789901182821621
41ee0afcfaef,21,0.08,0.12,0.04,-20.988030893519536,3.644595532906081,7.054814832102342,3.7661340054020607,4.503961616605543
420f64495bb9,21,0.2,0.0,0.18,-85.16505903028828,3.5785637702846538,7.111279129719784,3.622515035115523,3.368167065942985
426730264202,21,0.14,0.14,0.2,-19.96671271877123,3.646370916264458,7.04005589364743,3.811721305131351,3.738552181205068
42d3ba3660a9,21,0.14,0.06,0.18,-2.9905240127558366,3.599996585799614,5.472942875800328,3.893526060848541,4.595135932214897
430c2a245a94,21,0.08,0.08,0.12,-16.972398831778438,3.6485965186042426,7.2481694376983965,3.824666821854575,4.259834028501577
431c724aac4a,21,0.18,0.14,0.06,-9.823406942225063,3.610989396293671,5.258374551188359,3.7264732519526946,4.123929641792591
43455e73f5c7,21,0.2,0.04,0.02,-67.71592624350112,3.5784997313385345,6.813369737698067,3.628275807255884,3.4427366521879272
43876f1b527d,21,0.02,0.0,0.2,-37.97855942712063,3.6341506579168987,8.847550892875129,3.765578995111376,3.856091978327023
43c44cb6e857,21,0.0,0.02,0.2,-44.203336339312614,3.613684734851262,9.347793189139642,3.7293343448224774,4.2356945820716945
440047dd6b7d,21,0.08,0.02,0.12,-5.63252217077377,3.6733097178443694,6.019696802660653,3.8776079547284037,4.868982453961339
4426d3fde781,21,0.08,0.08,0.18,-28.132843072688143,3.6398493981786615,7.898469813609993,3.7883169913539647,3.7216543134294824
44bc9bc1829c,21,0.12,0.06,0.0,-11.22538440670334,3.617701865024953,5.50074412724513,3.7207259632266094,4.344259021777581
4500fb52f236,21,0.2,0.14,0.12,-9.388164475549603,3.6145575515374944,5.0396904851953535,3.7186738092881826,4.062229932853176
454ae4e1814e,21,0.16,0.12,0.12,-3.1821570649735746,3.5941752959409863,5.488525422624726,3.89907731486663,4.518279308975783
45a0ed1a9a4c,21,0.02,0.08,0.08,-31.967666591533487,3.622827943776984,8.585488076183356,3.7740019214964122,3.7528087591327672
45c5165b93d1,21,0.14,0.06,0.04,-10.591343975830286,3.627230455582171,5.187677843556654,3.721456821839034,4.18969398693765
45f0931c903b,21,0.2,0.08,0.12,-9.429124635753812,3.5503477830659635,5.2803206906089075,3.7126455165099435,3.749995133865271
466b0139dff0,21,0.12,0.02,0.04,-10.149069392497776,3.632909731549554,5.162326116566258,3.7206535281071362,4.271808236542149
46af8d7ae5d2,21,0.08,0.04,0.18,-18.313268726615863,3.657164240550742,7.20233240983647,3.8215479371664594,4.191929599438341
46b6553c4bc5,21,0.18,0.1,0.04,-9.281949110146074,3.639348227411422,4.688681493546007,3.7266674097109416,3.8781892871022996
46df4fe6bda2,21,0.02,0.08,0.04,-26.47047873926353,3.629160008512174,8.311365660743832,3.7943467678169123,3.93879306055991
46fd0bcdc24d,21,0.18,0.16,0.06,-8.39184916946371,3.5978955141128086,5.394272580882724,3.737243934519204,4.224881654829234
47292f195af3,21,0.08,0.06,0.0,-7.2563386621798855,3.585931751371615,6.074844519506074,3.7516680883377918,4.8722055298503335
4729f0d9ec78,21,0.18,0.04,0.06,-22.75071711273984,3.5530681472556545,7.852621597002241,3.7307237127636848,3.8108300826252224
478576522584,21,0.02,0.08,0.1,-33.19296858752663,3.618713014963753,8.700465148393578,3.76809806120321,3.7419320011210746
4797510b878c,21,0.16,0.04,0.14,-8.927210382198188,3.636827583566679,4.84549474291614,3.7165152783201214,4.134105926979767
47ba48b2b4a1,21,0.2,0.14,0.1,-10.170105431871175,3.6210450061465367,4.974198042680072,3.7207434461705207,3.9602543962430703
47cffd7a4464,21,0.04,0.08,0.02,-15.954253418325646,3.6414679553417466,7.551823650511015,3.83122027298103,4.524467088179266
47d511d96bae,21,0.06,0.06,0.14,-24.036864942722055,3.642736062954047,7.841131737673484,3.8040960196058506,3.962544252470596
47fa616a2ae4,21,0.08,0.14,0.02,-21.20131991517756,3.6397414655073455,7.1525579715587,3.7703598776423584,4.3832752290717805
48070f7dbbe4,21,0.16,0.16,0.1,-5.083320966546651,3.6570315320188307,5.54851656404042,3.898196795446478,4.322596124055914
485e42139464,21,0.14,0.04,0.14,-8.642327036780111,3.6182776165446455,5.2883115494683945,3.7062882998594757,4.527694441531145
488c7992477f,21,0.08,0.06,0.2,-27.360212303205742,3.6441996690537932,7.817695429986069,3.7919240495731508,3.7759250166168954
48e38a9c8c9f,21,0.04,0.1,0.18,-37.16526563768887,3.6054839045088096,8.773934787771132,3.7333604501952227,4.021368998505535
48f4cd93c25d,21,0.14,0.0,0.08,-13.120752826612664,3.550192130838476,6.161057394095241,3.7121076111617164,4.036604397971739
495b02cfbd84,21,0.2,0.0,0.16,-81.30600130863698,3.582118192961459,6.945439282644611,3.626372801706515,3.3472740061058937
497f2dbba242,21,0.06,0.06,0.1,-17.18730620614033,3.6489173831540653,7.394447171904668,3.8252575967111975,4.363633925042059
49fa445d4e89,21,0.18,0.08,0.1,-8.841216948817054,3.638715915668949,4.700259210323094,3.7241734137044613,3.9447109302880228
4a67818ddfa0,21,0.06,0.12,0.18,-35.41655665175596,3.606884205312926,8.537171646205657,3.740793448501478,3.794567348624538
4a75859353e2,21,0.14,0.16,0.1,-17.741102901011303,3.65192695435401,6.281877703016938,3.7603175913298186,4.358908258922958
4a9a0a098329,21,0.2,0.08,0.18,-8.169725885331587,3.6427409371854766,4.538101429753492,3.7199415948605767,3.9073932183806037
4ad04782ea4a,21,0.06,0.08,0.08,-17.874077018898053,3.6438089231374846,7.507607318533983,3.824216212086926,4.282993541081071
4b8fd36593ac,21,0.04,0.0,0.16,-22.502426423331677,3.653574862435411,7.744278818669228,3.8111336974162233,4.198822727167641
4b948359ed4e,21,0.1,0.0,0.12,-7.769295074437697,3.6144182559090954,5.605926995475645,3.6999006006263757,4.941789435712294
4bcb5e6376d6,21,0.14,0.06,0.06,-10.37271927528909,3.6234239504772465,5.265427647359213,3.7194805160579603,4.269059858042073
4be3c9c8569e,21,0.14,0.04,0.12,-9.226526295780383,3.6223212833366,5.236934303744054,3.7123981747331505,4.405837496631626
4be9908f16a2,21,0.0,0.06,0.06,-31.808471041797535,3.6218262664467424,8.745326234281134,3.7760749130329305,3.838912626107908
4c0594e7ef11,21,0.1,0.04,0.18,-10.049043518531048,3.6696128737134814,6.375102443546034,3.851581379201476,4.546493012895121
4cc0153f36d7,21,0.12,0.06,0.02,-10.702255817827986,3.6140304930594773,5.563141925144876,3.718577505107511,4.444253057217273
4d294c0d30a8,21,0.14,0.12,0.16,-8.99413160713714,3.659964505898693,6.194549206553726,3.8600212240202376,4.395212754876618
4d45d3a3920d,21,0.0,0.0,0.04,-17.79732418878424,3.6497915621993737,7.826993256805081,3.8268455599157223,4.675905860526961
4d5e7049d5b3,21,0.02,0.08,0.06,-29.556869641726713,3.62653522411488,8.456237168326306,3.783408331111374,3.8195591945382876
4dd4646a35f9,21,0.16,0.0,0.2,-54.79895244671106,3.550994568443927,5.3839098297850425,3.5786959192843995,3.8659048223683223
4df1ce53ba72,21,0.06,0.12,0.1,-28.178135420983807,3.6242834328394267,8.143135668666929,3.7841573840313307,3.6381858216937006
4e0415a117d9,21,0.12,0.12,0.04,-6.932382210632342,3.576062861361649,5.827771332321629,3.7553629887636717,4.584794318755734
4e44138d84be,21,0.0,0.04,0.0,-19.63819292220532,3.639844167290472,8.046076232579324,3.820058029563013,4.507001638015431
4e8910abd3a7,21,0.0,0.0,0.12,-31.555870262568245,3.6369900696139172,8.686230989060418,3.7858760421220037,3.988004556678939
4eb2d7791cc8,21,0.14,0.14,0.18,-16.57401043900748,3.649822503568222,6.812064634329011,3.8226610050164256,3.9474375070640773
4ee5c00e90a0,21,0.14,0.16,0.18,-20.63455949808209,3.639242559686078,7.135640054771381,3.8076044937663758,3.661565708779297
4f1f24a137e7,21,0.1,0.08,0.1,-7.33313934956883,3.662540508945802,6.243591355071505,3.8738504717766533,4.694025951680661
4f2fa6df1645,21,0.14,0.16,0.08,-16.215665815930087,3.6546322105540594,6.061066374123454,3.7583361429443958,4.379438062683952
4f798bba46f0,21,0.18,0.08,0.12,-9.059853984067376,3.6347654389820026,4.7905370933692115,3.7224125915280206,3.9964666891830087
4f93f04ca140,21,0.14,0.2,0.2,-28.687974371986513,3.617273682051689,7.611430318578198,3.7685592683557636,3.2713532958359486
4f9c07969661,21,0.18,0.14,0.16,-3.374418084585287,3.590554203248233,5.351311600795367,3.898245094371757,4.3130338933259855
4fccde9ccc7d,21,0.14,0.02,0.06,-5.2109034965705066,3.550403667435465,4.925257006979071,3.712182952702147,4.0822407637102405
50118d126650,21,0.12,0.0,0.0,-8.845568843769438,3.550652930945201,5.544718333410179,3.7137883556363733,4.101692703446848
503260f4f617,21,0.08,0.0,0.16,-6.7434731658935885,3.6801877026051644,6.077007816002289,3.8656904777953103,4.826074829308749
5038a2ad5c27,21,0.16,0.02,0.12,-10.696584162174982,3.550828621823994,5.661324942520385,3.7089752369340143,3.9696963640329606
50894c6abba5,21,0.1,0.14,0.06,-20.04988468300117,3.6440581902930713,6.91121752382965,3.7693477324892286,4.399176650810687
51436078ffd9,21,0.16,0.02,0.08,-19.925666594032357,3.550484488401284,7.259367426575859,3.7189337014177397,3.9029045699828235
51b514b0d41a,21,0.0,0.06,0.18,-42.62384934766837,3.5998923394278535,9.229169181325478,3.709952814396682,4.537968077121305
51c525cc3775,21,0.16,0.14,0.18,-8.806586538581797,3.660044313907072,6.051687112985741,3.859915552355135,4.291503755019357
51d10cd44b4e,21,0.12,0.04,0.08,-9.183905847446987,3.615555465409339,5.52453831338011,3.714343200259241,4.617281057636053
521fd5dc9918,21,0.2,0.12,0.14,-9.66769230010213,3.624724078414846,4.891284878034413,3.716732201563442,4.001778654323882
52538505d191,21,0.1,0.16,0.02,-20.443768024470053,3.641692072848106,6.815049131786587,3.7626709974591552,4.341784061188449
5279f3e9f637,21,0.08,0.0,0.02,-10.211863222539346,3.6152182403787894,5.762958459520162,3.7149509456746053,4.744501714225464
529aaf232867,21,0.2,0.02,0.06,-65.14388858413267,3.584785194686855,6.654481946464329,3.635409751481934,3.3566014589846103
52b9ae9abef1,21,0.06,0.02,0.04,-3.9075359956819256,3.5859218336263123,6.139961615959369,3.8983157891715066,4.9192709898330635
52ca500fb15b,21,0.14,0.1,0.08,-6.614749176217963,3.5947373200949815,5.61592301102918,3.745487316549276,4.618749596168275
52e5d455b670,21,0.18,0.18,0.0,-9.929125361330998,3.598032605995455,5.414981840109693,3.7345824767589617,4.059161055225289
531e8d062c52,21,0.06,0.0,0.08,-3.6314568631337747,3.5905907567764626,6.0744847453767346,3.8905960571714333,4.985028438280908
533247c48cfd,21,0.16,0.2,0.06,-15.859485052841896,3.649404240679978,5.8586454199360185,3.7550945237236397,4.182451955774433
53bebd4cd1a5,21,0.12,0.16,0.2,-30.09847532398522,3.6227061473113755,7.809805623401425,3.769799660830962,3.3825151364138697
550c7cbde44e,21,0.08,0.14,0.08,-23.132649624069927,3.6305178760321213,7.693744463688371,3.798833629458007,3.800155113476005
55767d7b7395,21,0.1,0.08,0.14,-12.199985831829995,3.656069546608172,6.728202266586788,3.84403122594944,4.435072441696349
55b4c799d50b,21,0.16,0.02,0.14,-51.952295399294535,3.5501698346976545,5.242448747209531,3.5744054153623104,3.983354701345896
56f2b1b4dff0,21,0.16,0.06,0.06,-9.018895289367665,3.6417862496613163,4.757896699173305,3.724628930301817,4.010747236986103
572f334b5282,21,0.16,0.12,0.14,-3.4641998214646494,3.590255721050006,5.47901043702433,3.898295991792877,4.411897386112955
576263a3ea2a,21,0.12,0.16,0.18,-27.556520165228523,3.627259248097448,7.675004289679322,3.7815238272273,3.4240093041070625
576bc38352ea,21,0.18,0.18,0.14,-5.799104581528316,3.657514359873568,5.612654638600994,3.893526778147997,4.243993942488176
577ec304e7a8,21,0.0,0.06,0.08,-34.555477056694954,3.6199611417881545,8.864567765371655,3.765960840284277,3.8194785337045136
578d7415bbcd,21,0.1,0.16,0.0,-19.45984191999169,3.6439050739102927,6.622286681012881,3.759311707940272,4.37649182627115
579edcee7856,21,0.1,0.12,0.08,-11.176820867622688,3.648890708540041,6.78987950955534,3.855066800535871,4.485486262131455
58439a68803c,21,0.02,0.0,0.12,-23.407579325387307,3.6479260425116653,8.01887399056374,3.8096363172849976,4.233627906076786
586148bd1de5,21,0.12,0.04,0.14,-3.10505576136479,3.602572585863391,5.603039364027861,3.898780121481057,4.683298448998561
58b3530a9e5b,21,0.06,0.1,0.12,-29.058627659162056,3.6306003264341755,8.138891514353608,3.783429599002413,3.6978825873726078
58bbd3cae188,21,0.02,0.02,0.14,-31.367418899115844,3.6361994026723905,8.534392109007491,3.784008314940965,3.898008040856455
5968987bf652,21,0.08,0.0,0.04,-8.95645727666738,3.6115402560316974,5.809442496279603,3.716115706358163,4.872816943242363
59eb21b77045,21,0.2,0.02,0.02,-58.29784909038617,3.5926825225188486,6.321744013307367,3.6445172990749697,3.2998880320047306
5a5bdbb2e2cd,21,0.2,0.04,0.1,-90.0716685772075,3.56608924984833,7.3640052462770225,3.6080729125641984,3.5824666924760504
5aa1046bb0e0,21,0.18,0.18,0.08,-7.010752852149368,3.5813591584569924,5.451257456260879,3.7511438210202144,4.260939148944552
5ae7ce1273f6,21,0.18,0.2,0.04,-7.529452495762945,3.5754200479884473,5.478495434124289,3.7507763150292104,4.158158751606542
5b118ae123f3,21,0.16,0.2,0.0,-7.749623894751134,3.566698532816795,5.608170878137266,3.751483783249875,4.176154685983495
5b185b811925,21,0.16,0.18,0.06,-6.81807025683891,3.5663574755470426,5.569769966234162,3.755203059992076,4.282207503794119
5bdab1450929,21,0.1,0.06,0.08,-3.7373385777228605,3.5865773345561593,5.879548992357095,3.898396421362664,4.714175489964832
