,model,phonon_softening,model,dataset
mp-14037,mace,0.9836208038274088,mace,MPtrj
mp-14038,mace,0.987268722449881,mace,MPtrj
mp-14039,mace,0.9818181412080795,mace,MPtrj
mp-14047,mace,0.9929613702601923,mace,MPtrj
mp-14050,mace,1.0010901707476803,mace,MPtrj
mp-14052,mace,0.9958469034634873,mace,MPtrj
mp-14058,mace,0.9909449945623838,mace,MPtrj
mp-14065,mace,0.9635065078990921,mace,MPtrj
mp-14069,mace,0.9858096035632227,mace,MPtrj
mp-14070,mace,0.9916302546532135,mace,MPtrj
mp-14088,mace,0.9962678911260315,mace,MPtrj
mp-14091,mace,1.0093097850556705,mace,MPtrj
mp-14092,mace,0.9524604284423825,mace,MPtrj
mp-14093,mace,1.0017926522579008,mace,MPtrj
mp-14099,mace,0.9864430471575022,mace,MPtrj
mp-14100,mace,0.9844453169485352,mace,MPtrj
mp-14105,mace,0.9828273202173152,mace,MPtrj
mp-14115,mace,0.9044428846113441,mace,MPtrj
mp-14116,mace,0.9670329044394191,mace,MPtrj
mp-14128,mace,0.9766784397901259,mace,MPtrj
mp-1413,mace,0.871514842203669,mace,MPtrj
mp-14132,mace,0.9821067068651005,mace,MPtrj
mp-14134,mace,1.0048478140740322,mace,MPtrj
mp-14142,mace,1.049199896344573,mace,MPtrj
mp-1415,mace,0.9097767657330103,mace,MPtrj
mp-14150,mace,0.9769416924042001,mace,MPtrj
mp-14152,mace,1.0004572527371067,mace,MPtrj
mp-14155,mace,1.000847522128747,mace,MPtrj
mp-14161,mace,0.9777332159261584,mace,MPtrj
mp-14168,mace,0.9973461350458085,mace,MPtrj
mp-14175,mace,0.9570626505795851,mace,MPtrj
mp-14190,mace,0.9886101186386015,mace,MPtrj
mp-14193,mace,0.988342110864105,mace,MPtrj
mp-14205,mace,0.9919609080338647,mace,MPtrj
mp-14206,mace,1.0030146911524045,mace,MPtrj
mp-14213,mace,0.9314513959136677,mace,MPtrj
mp-14214,mace,0.8669802699038536,mace,MPtrj
mp-14215,mace,0.8662835255458184,mace,MPtrj
mp-14232,mace,0.9753852457177276,mace,MPtrj
mp-14234,mace,0.9786962888352907,mace,MPtrj
mp-14235,mace,0.9929397265644182,mace,MPtrj
mp-14243,mace,0.9880501918285949,mace,MPtrj
mp-14246,mace,0.9711446021659648,mace,MPtrj
mp-14249,mace,0.9578022726977281,mace,MPtrj
mp-14252,mace,0.9668276543637757,mace,MPtrj
mp-14254,mace,0.9969990919276438,mace,MPtrj
mp-14260,mace,0.9862403362577125,mace,MPtrj
mp-1427,mace,1.0080628071158046,mace,MPtrj
mp-14276,mace,0.9368163954588798,mace,MPtrj
mp-14280,mace,0.9472129119920977,mace,MPtrj
mp-14283,mace,0.9959871200511381,mace,MPtrj
mp-14285,mace,0.7787458393686222,mace,MPtrj
mp-14288,mace,0.9353833929690487,mace,MPtrj
mp-14289,mace,0.9045041212944952,mace,MPtrj
mp-14292,mace,1.0036813134478806,mace,MPtrj
mp-14304,mace,0.9973503977738016,mace,MPtrj
mp-14307,mace,0.977789172459902,mace,MPtrj
mp-14316,mace,1.0001644587928005,mace,MPtrj
mp-14322,mace,1.0102935467016312,mace,MPtrj
mp-14323,mace,1.0108716723815967,mace,MPtrj
mp-14324,mace,0.990724301499813,mace,MPtrj
mp-14328,mace,0.9919368556649587,mace,MPtrj
mp-14333,mace,0.9555010062410855,mace,MPtrj
mp-14334,mace,0.9658582879160964,mace,MPtrj
mp-14336,mace,1.0264480326985015,mace,MPtrj
mp-14338,mace,1.0648133439452487,mace,MPtrj
mp-14339,mace,0.9470171108486923,mace,MPtrj
mp-1434,mace,0.949087343963378,mace,MPtrj
mp-14340,mace,0.9678529844153763,mace,MPtrj
mp-14353,mace,0.9867068998451604,mace,MPtrj
mp-14354,mace,0.9938761000713979,mace,MPtrj
mp-14363,mace,1.0237710167154646,mace,MPtrj
mp-14364,mace,1.0238080694367473,mace,MPtrj
mp-14367,mace,0.950673473745896,mace,MPtrj
mp-14368,mace,1.0004048074298424,mace,MPtrj
mp-14374,mace,0.973023501433028,mace,MPtrj
mp-14380,mace,0.9873859253314191,mace,MPtrj
mp-14383,mace,0.99576850804606,mace,MPtrj
mp-14384,mace,0.9940897860533143,mace,MPtrj
mp-14385,mace,0.9970268722784,mace,MPtrj
mp-14386,mace,1.000220890807964,mace,MPtrj
mp-14387,mace,0.9684836403918213,mace,MPtrj
mp-14388,mace,0.9698420548552259,mace,MPtrj
mp-14389,mace,0.9883994406716514,mace,MPtrj
mp-1439,mace,0.9356670105972518,mace,MPtrj
mp-14390,mace,0.9897789411122492,mace,MPtrj
mp-14395,mace,1.0087047854688336,mace,MPtrj
mp-14396,mace,0.9758185296394922,mace,MPtrj
mp-14398,mace,0.9762245958387924,mace,MPtrj
mp-14399,mace,0.9932864757340697,mace,MPtrj
mp-14401,mace,0.9856292410129375,mace,MPtrj
mp-14406,mace,0.9327221056968436,mace,MPtrj
mp-14407,mace,0.9639611976791411,mace,MPtrj
mp-14415,mace,0.9621852525529512,mace,MPtrj
mp-14416,mace,0.9829786687020658,mace,MPtrj
mp-14420,mace,0.9629614979986728,mace,MPtrj
mp-14422,mace,0.9852849430635036,mace,MPtrj
mp-14423,mace,0.9935373360342993,mace,MPtrj
mp-14424,mace,0.9845793860280698,mace,MPtrj
mp-14425,mace,0.9916337612480072,mace,MPtrj
mp-14428,mace,0.953778693881128,mace,MPtrj
mp-14429,mace,0.9661832145160638,mace,MPtrj
mp-1443,mace,0.9724950803590885,mace,MPtrj
mp-14433,mace,0.9640509218580342,mace,MPtrj
mp-14434,mace,0.960783554296171,mace,MPtrj
mp-14435,mace,0.9088236372769515,mace,MPtrj
mp-14437,mace,0.9973669407031859,mace,MPtrj
mp-14439,mace,0.9963264038696659,mace,MPtrj
mp-14441,mace,0.9545120438769397,mace,MPtrj
mp-14444,mace,0.9523705792066617,mace,MPtrj
mp-14447,mace,0.9427937476981277,mace,MPtrj
mp-14448,mace,0.8800018918828633,mace,MPtrj
mp-14476,mace,0.9893007435997784,mace,MPtrj
mp-14482,mace,1.0308346220340556,mace,MPtrj
mp-14484,mace,0.9875821972152902,mace,MPtrj
mp-14485,mace,0.9382105492498984,mace,MPtrj
mp-14488,mace,0.9811517688023956,mace,MPtrj
mp-14493,mace,0.9615489759094148,mace,MPtrj
mp-14495,mace,0.942510562363186,mace,MPtrj
mp-14506,mace,0.8977044173601817,mace,MPtrj
mp-14511,mace,0.9972538649849869,mace,MPtrj
mp-14515,mace,0.9885626900040908,mace,MPtrj
mp-14526,mace,0.9927877641767942,mace,MPtrj
mp-14531,mace,0.9965970423889059,mace,MPtrj
mp-14532,mace,1.0087469984896704,mace,MPtrj
mp-14535,mace,1.0043949115579367,mace,MPtrj
mp-14550,mace,0.976285261976166,mace,MPtrj
mp-14551,mace,0.9883253167589973,mace,MPtrj
mp-14552,mace,0.9855174868862294,mace,MPtrj
mp-14555,mace,0.9809562500667971,mace,MPtrj
mp-14556,mace,0.9838843695870522,mace,MPtrj
mp-14558,mace,0.9691205324264526,mace,MPtrj
mp-14565,mace,0.9619537466725017,mace,MPtrj
mp-14568,mace,0.967001588153049,mace,MPtrj
mp-14588,mace,0.9675998955125916,mace,MPtrj
mp-14591,mace,0.956902844850278,mace,MPtrj
mp-14600,mace,0.9693932301968642,mace,MPtrj
mp-14607,mace,1.0129958771906253,mace,MPtrj
mp-14620,mace,0.984443475701411,mace,MPtrj
mp-14624,mace,0.9632767132464198,mace,MPtrj
mp-14630,mace,0.98479664545949,mace,MPtrj
mp-14635,mace,0.9545928093046047,mace,MPtrj
mp-14636,mace,0.9768869550950594,mace,MPtrj
mp-14637,mace,0.9725005959035762,mace,MPtrj
mp-14638,mace,0.9849890713199518,mace,MPtrj
mp-14646,mace,0.9739362957470126,mace,MPtrj
mp-14648,mace,0.991212972986361,mace,MPtrj
mp-14649,mace,0.9712744898593852,mace,MPtrj
mp-14652,mace,0.7974930573191842,mace,MPtrj
mp-14659,mace,0.9570042845853843,mace,MPtrj
mp-14665,mace,0.9878667993493331,mace,MPtrj
mp-14676,mace,0.9314078413734135,mace,MPtrj
mp-14678,mace,0.9698867358789139,mace,MPtrj
mp-14680,mace,0.987196608705348,mace,MPtrj
mp-14691,mace,0.997111768314261,mace,MPtrj
mp-147,mace,0.8675876336147131,mace,MPtrj
mp-14704,mace,0.9804810139045863,mace,MPtrj
mp-14708,mace,0.9766346855173268,mace,MPtrj
mp-14712,mace,0.9919553210278834,mace,MPtrj
mp-14722,mace,0.9740478552231449,mace,MPtrj
mp-14743,mace,0.968896639696211,mace,MPtrj
mp-14753,mace,0.9721085661260618,mace,MPtrj
mp-14760,mace,0.9882184402657942,mace,MPtrj
mp-14761,mace,0.9675151385147546,mace,MPtrj
mp-1477,mace,0.9720184754307889,mace,MPtrj
mp-14778,mace,1.0053001518717728,mace,MPtrj
mp-14780,mace,0.6695923902596316,mace,MPtrj
mp-14782,mace,0.8295421870919576,mace,MPtrj
mp-14787,mace,0.9803963005698481,mace,MPtrj
mp-1479,mace,0.8278124770764604,mace,MPtrj
mp-14791,mace,0.9526937492384617,mace,MPtrj
mp-14796,mace,0.9617699080279268,mace,MPtrj
mp-14797,mace,0.9600691862829576,mace,MPtrj
mp-14802,mace,0.9652962819703088,mace,MPtrj
mp-14827,mace,0.9575948149709698,mace,MPtrj
mp-14836,mace,0.987072287465989,mace,MPtrj
mp-14837,mace,0.9864411433817336,mace,MPtrj
mp-14853,mace,1.0055476980853042,mace,MPtrj
mp-14854,mace,0.9846050659521237,mace,MPtrj
mp-14866,mace,1.0027170407986534,mace,MPtrj
mp-14871,mace,0.9817664401607462,mace,MPtrj
mp-14873,mace,0.9808883155799994,mace,MPtrj
mp-14883,mace,0.9967237231807645,mace,MPtrj
mp-14889,mace,0.9071437422397803,mace,MPtrj
mp-14890,mace,0.9344045017844789,mace,MPtrj
mp-149,mace,0.9702736674095802,mace,MPtrj
mp-14901,mace,1.0188784055762732,mace,MPtrj
mp-14912,mace,0.9938416295140236,mace,MPtrj
mp-14921,mace,0.9835748062180893,mace,MPtrj
mp-14926,mace,0.9553198289672541,mace,MPtrj
mp-14935,mace,0.9509216743483145,mace,MPtrj
mp-14941,mace,0.9649081955250286,mace,MPtrj
mp-14951,mace,0.9767739805756868,mace,MPtrj
mp-14963,mace,0.98880221252635,mace,MPtrj
mp-14964,mace,1.0018031561904706,mace,MPtrj
mp-14969,mace,0.9679098293255858,mace,MPtrj
mp-14972,mace,1.0047536088578353,mace,MPtrj
mp-14977,mace,0.982054627291977,mace,MPtrj
mp-14985,mace,0.9427891842627809,mace,MPtrj
mp-14988,mace,0.9457685662847102,mace,MPtrj
mp-1500,mace,0.9646382121766475,mace,MPtrj
mp-15003,mace,0.9901051887850074,mace,MPtrj
mp-15004,mace,0.9779399295773344,mace,MPtrj
mp-15011,mace,0.9387764452864242,mace,MPtrj
mp-15012,mace,0.9563648472935521,mace,MPtrj
mp-15013,mace,0.9646983766981134,mace,MPtrj
mp-15016,mace,0.9835057062923744,mace,MPtrj
mp-15073,mace,1.0017551100213844,mace,MPtrj
mp-15074,mace,0.8538570728906869,mace,MPtrj
mp-15077,mace,0.9943666398236832,mace,MPtrj
mp-15078,mace,0.9927204032532694,mace,MPtrj
mp-15079,mace,0.9811792965089753,mace,MPtrj
mp-1508,mace,1.0289769359289334,mace,MPtrj
mp-1509,mace,0.9507608096207034,mace,MPtrj
mp-15095,mace,0.9886654481376725,mace,MPtrj
mp-15103,mace,0.9762286641624862,mace,MPtrj
mp-15108,mace,1.027552430467709,mace,MPtrj
mp-15141,mace,0.9736313527673485,mace,MPtrj
mp-15144,mace,0.9824103717418631,mace,MPtrj
mp-15147,mace,0.9493514054283129,mace,MPtrj
mp-15148,mace,0.9499633602214099,mace,MPtrj
mp-15157,mace,1.0120254265975352,mace,MPtrj
mp-15170,mace,1.0128503951117127,mace,MPtrj
mp-15179,mace,0.9845396536142111,mace,MPtrj
mp-1519,mace,0.859274575894496,mace,MPtrj
mp-15201,mace,0.9759399207332209,mace,MPtrj
mp-15217,mace,0.9904123617444356,mace,MPtrj
mp-15218,mace,0.9853704614750661,mace,MPtrj
mp-1522,mace,0.8198007778822627,mace,MPtrj
mp-15221,mace,0.9459768547084043,mace,MPtrj
mp-15222,mace,0.918361440865814,mace,MPtrj
mp-15236,mace,0.7102345630077217,mace,MPtrj
mp-15239,mace,0.999957508891489,mace,MPtrj
mp-15248,mace,0.9930762953359794,mace,MPtrj
mp-15254,mace,0.9503882225878552,mace,MPtrj
mp-15312,mace,0.9822464825818217,mace,MPtrj
mp-15315,mace,1.0039545061714084,mace,MPtrj
mp-15317,mace,1.008874287723071,mace,MPtrj
mp-15318,mace,0.996674825678705,mace,MPtrj
mp-15339,mace,0.9511582494891198,mace,MPtrj
mp-15349,mace,0.9880172290062049,mace,MPtrj
mp-1536,mace,0.9412423149341692,mace,MPtrj
mp-15362,mace,0.9785131122250553,mace,MPtrj
mp-154,mace,0.9987238438957746,mace,MPtrj
mp-15408,mace,0.9890044086716986,mace,MPtrj
mp-1541,mace,0.9690185755994071,mace,MPtrj
mp-15415,mace,0.8376491256459335,mace,MPtrj
mp-15416,mace,0.8117192744376631,mace,MPtrj
mp-15417,mace,0.8524880130492798,mace,MPtrj
mp-15431,mace,0.8143812927308582,mace,MPtrj
mp-15432,mace,0.8567545137395415,mace,MPtrj
mp-15433,mace,0.8601801801131861,mace,MPtrj
mp-15472,mace,0.9804621266988652,mace,MPtrj
mp-15483,mace,1.0147585570364996,mace,MPtrj
mp-15492,mace,0.9294980834627258,mace,MPtrj
mp-1550,mace,0.8697226929669725,mace,MPtrj
mp-15500,mace,0.9323222854773329,mace,MPtrj
mp-15501,mace,0.8859035886965952,mace,MPtrj
mp-15502,mace,0.9102761776906827,mace,MPtrj
mp-15503,mace,0.8460442917887844,mace,MPtrj
mp-15511,mace,0.9375862831078096,mace,MPtrj
mp-15514,mace,0.8575366215676266,mace,MPtrj
mp-15515,mace,0.9713793395119434,mace,MPtrj
mp-15519,mace,0.9843639715429348,mace,MPtrj
mp-15520,mace,0.9867623191470408,mace,MPtrj
mp-15541,mace,0.9615839809726735,mace,MPtrj
mp-15543,mace,0.9698829486355433,mace,MPtrj
mp-15547,mace,0.9979810749148558,mace,MPtrj
mp-15549,mace,0.990499749481278,mace,MPtrj
mp-15557,mace,0.8362620004725454,mace,MPtrj
mp-15558,mace,0.9737492002036395,mace,MPtrj
mp-15559,mace,0.9287585404129358,mace,MPtrj
mp-15560,mace,0.9998616264718784,mace,MPtrj
mp-15567,mace,0.9863935474707705,mace,MPtrj
mp-15571,mace,1.0577978695748127,mace,MPtrj
mp-15572,mace,0.8786025961707936,mace,MPtrj
mp-15573,mace,1.014258245523245,mace,MPtrj
mp-15575,mace,1.011317259207557,mace,MPtrj
mp-15576,mace,1.0051502618007373,mace,MPtrj
mp-15577,mace,0.9991087353598864,mace,MPtrj
mp-1559,mace,0.9354261115470823,mace,MPtrj
mp-15590,mace,0.9896591204657522,mace,MPtrj
mp-15599,mace,0.9807190734681949,mace,MPtrj
mp-15649,mace,0.8813539140235175,mace,MPtrj
mp-15668,mace,0.8386140264261712,mace,MPtrj
mp-1568,mace,0.8968800273924952,mace,MPtrj
mp-15684,mace,1.011979543200495,mace,MPtrj
mp-15685,mace,1.0032862590427467,mace,MPtrj
mp-1569,mace,0.8201181975257396,mace,MPtrj
mp-15701,mace,0.9726813716968734,mace,MPtrj
mp-15703,mace,0.9163444570778722,mace,MPtrj
mp-15704,mace,0.982863352759546,mace,MPtrj
mp-1572,mace,0.89867423309487,mace,MPtrj
mp-15724,mace,0.884854189417613,mace,MPtrj
mp-15728,mace,0.9881291930674441,mace,MPtrj
mp-15733,mace,0.999200772990415,mace,MPtrj
mp-15736,mace,1.000371679771011,mace,MPtrj
mp-15739,mace,1.0068148355831776,mace,MPtrj
mp-15740,mace,1.0116685848061486,mace,MPtrj
mp-1575,mace,0.9865274791086212,mace,MPtrj
mp-15751,mace,1.0043337568291741,mace,MPtrj
mp-15777,mace,0.972767572402945,mace,MPtrj
mp-15781,mace,0.9306963705570408,mace,MPtrj
mp-15782,mace,0.9294461964940877,mace,MPtrj
mp-15783,mace,0.9288981494272457,mace,MPtrj
mp-15785,mace,0.955157533251953,mace,MPtrj
mp-15786,mace,0.9648069228817081,mace,MPtrj
mp-15788,mace,1.0166308728945113,mace,MPtrj
mp-15789,mace,1.0235460115563944,mace,MPtrj
mp-15790,mace,1.0401364531070185,mace,MPtrj
mp-15791,mace,1.0122300176435224,mace,MPtrj
mp-15793,mace,1.079798286171609,mace,MPtrj
mp-15794,mace,0.9840353569928607,mace,MPtrj
mp-15795,mace,1.0474891081815367,mace,MPtrj
mp-15796,mace,1.1399676664517289,mace,MPtrj
mp-15797,mace,1.0740733940862588,mace,MPtrj
mp-15802,mace,0.9766176237256546,mace,MPtrj
mp-15803,mace,0.9458949781009562,mace,MPtrj
mp-1581,mace,0.9841941056077563,mace,MPtrj
mp-1582,mace,0.9766403459186039,mace,MPtrj
mp-15833,mace,0.9786537061627304,mace,MPtrj
mp-15840,mace,0.9766487275208222,mace,MPtrj
mp-15844,mace,0.980838429213935,mace,MPtrj
mp-15845,mace,1.0436269458546004,mace,MPtrj
mp-15865,mace,1.0180052588357633,mace,MPtrj
mp-15895,mace,0.9438568740466718,mace,MPtrj
mp-1591,mace,0.8937299067450578,mace,MPtrj
mp-15939,mace,0.9958389057176559,mace,MPtrj
mp-1595,mace,1.0041636321246281,mace,MPtrj
mp-15951,mace,0.9972937127635909,mace,MPtrj
mp-15960,mace,0.9968288834766673,mace,MPtrj
mp-1598,mace,1.0059956762853377,mace,MPtrj
mp-15983,mace,1.0064701957275324,mace,MPtrj
mp-15988,mace,0.8633026199986051,mace,MPtrj
mp-15999,mace,0.9331792898201208,mace,MPtrj
mp-160,mace,0.7904820248579779,mace,MPtrj
mp-16000,mace,0.7850003097147188,mace,MPtrj
mp-16001,mace,0.7816114780464595,mace,MPtrj
mp-16025,mace,0.9776152996264531,mace,MPtrj
mp-16032,mace,0.9452868409224182,mace,MPtrj
mp-16033,mace,0.9559512099337758,mace,MPtrj
mp-16036,mace,1.0002758393217575,mace,MPtrj
mp-16037,mace,0.9320799202386056,mace,MPtrj
mp-16055,mace,0.9357958607426881,mace,MPtrj
mp-16060,mace,0.91963059481454,mace,MPtrj
mp-16061,mace,0.959384304349733,mace,MPtrj
mp-16102,mace,0.9814661960628227,mace,MPtrj
mp-16107,mace,0.9589942803540089,mace,MPtrj
mp-16108,mace,0.9666895789923473,mace,MPtrj
mp-16116,mace,0.9217846351563731,mace,MPtrj
mp-16118,mace,0.9428663294803631,mace,MPtrj
mp-16124,mace,0.9098502718875187,mace,MPtrj
mp-16136,mace,0.9966124631995854,mace,MPtrj
mp-16137,mace,0.988143218957178,mace,MPtrj
mp-16160,mace,0.9626919497764417,mace,MPtrj
mp-16163,mace,0.9751067112227781,mace,MPtrj
mp-16164,mace,0.9824894320054303,mace,MPtrj
mp-16165,mace,0.9816049805103061,mace,MPtrj
mp-16167,mace,0.95719362362507,mace,MPtrj
mp-16179,mace,0.9475555024664097,mace,MPtrj
mp-16180,mace,0.9883368873848,mace,MPtrj
mp-16183,mace,0.8381690641703574,mace,MPtrj
mp-16184,mace,0.8235210516330517,mace,MPtrj
mp-16209,mace,0.9615894569300277,mace,MPtrj
mp-16236,mace,0.8861148149022806,mace,MPtrj
mp-16264,mace,0.8879317740832839,mace,MPtrj
mp-16267,mace,1.0000925208883624,mace,MPtrj
mp-16280,mace,0.9926253839299849,mace,MPtrj
mp-16281,mace,1.0087501965232468,mace,MPtrj
mp-16293,mace,1.0256896115577279,mace,MPtrj
mp-16327,mace,0.8717325897429843,mace,MPtrj
mp-16329,mace,0.8726856109707353,mace,MPtrj
mp-16337,mace,0.9685065686457374,mace,MPtrj
mp-16363,mace,0.9248544916983299,mace,MPtrj
mp-16376,mace,0.873895670367375,mace,MPtrj
mp-16402,mace,0.9760659125365506,mace,MPtrj
mp-16403,mace,0.8604057787498586,mace,MPtrj
mp-16432,mace,0.9834286612967668,mace,MPtrj
mp-16433,mace,0.9982293494370158,mace,MPtrj
mp-16435,mace,0.9726656005048256,mace,MPtrj
mp-16445,mace,0.9506188707541545,mace,MPtrj
mp-16452,mace,1.0043545453896985,mace,MPtrj
mp-16454,mace,0.9818772787831549,mace,MPtrj
mp-16455,mace,0.988170148999638,mace,MPtrj
mp-165,mace,0.9496122111643999,mace,MPtrj
mp-16543,mace,0.9517326642786326,mace,MPtrj
mp-16557,mace,0.9664706773143891,mace,MPtrj
mp-16560,mace,0.9260510248870852,mace,MPtrj
mp-16577,mace,0.9506898434037157,mace,MPtrj
mp-16585,mace,0.9802802615788334,mace,MPtrj
mp-16594,mace,0.9948709812156956,mace,MPtrj
mp-16595,mace,1.0029716115943101,mace,MPtrj
mp-16596,mace,1.0060931791156968,mace,MPtrj
mp-16597,mace,1.0006048492809465,mace,MPtrj
mp-16598,mace,1.0049234358168313,mace,MPtrj
mp-16605,mace,0.9907872295014168,mace,MPtrj
mp-16608,mace,0.8298324138543534,mace,MPtrj
mp-16609,mace,0.8436343156342678,mace,MPtrj
mp-16610,mace,0.8838987392288647,mace,MPtrj
mp-16613,mace,0.9013422878186723,mace,MPtrj
mp-1666,mace,0.9581253234932823,mace,MPtrj
mp-16662,mace,0.9529236047975633,mace,MPtrj
mp-16663,mace,0.9495837556104532,mace,MPtrj
mp-16684,mace,0.9839704414140831,mace,MPtrj
mp-16690,mace,0.9363355368705178,mace,MPtrj
mp-16691,mace,0.9733206396011765,mace,MPtrj
mp-16695,mace,0.993386558158007,mace,MPtrj
mp-16705,mace,0.9865260407340557,mace,MPtrj
mp-1672,mace,0.9767039566002073,mace,MPtrj
mp-16737,mace,0.9927273722991823,mace,MPtrj
mp-16742,mace,0.7823640097257307,mace,MPtrj
mp-16755,mace,0.9973530485813356,mace,MPtrj
mp-16763,mace,0.7972937490730416,mace,MPtrj
mp-16764,mace,0.7754836618842127,mace,MPtrj
mp-16771,mace,0.9560397991964711,mace,MPtrj
mp-16773,mace,1.0013425881756512,mace,MPtrj
mp-16777,mace,0.9883486906191732,mace,MPtrj
mp-16780,mace,0.9777215993061444,mace,MPtrj
mp-16792,mace,0.9750474046694165,mace,MPtrj
mp-16793,mace,0.9967157417757034,mace,MPtrj
mp-16795,mace,0.9632005227512419,mace,MPtrj
mp-16800,mace,0.978445806710231,mace,MPtrj
mp-16804,mace,0.9751731765494235,mace,MPtrj
mp-16818,mace,0.9340356616995362,mace,MPtrj
mp-16819,mace,0.9719071838958949,mace,MPtrj
mp-16834,mace,0.9860417663566972,mace,MPtrj
mp-16837,mace,0.9913029675613368,mace,MPtrj
mp-16839,mace,0.9576486495899823,mace,MPtrj
mp-16847,mace,0.8411045451512519,mace,MPtrj
mp-16848,mace,0.9719645799011883,mace,MPtrj
mp-16855,mace,0.9720309483772228,mace,MPtrj
mp-16861,mace,0.8138216625788558,mace,MPtrj
mp-16863,mace,0.9342852379350662,mace,MPtrj
mp-16870,mace,0.9271023232984964,mace,MPtrj
mp-16871,mace,0.9955577501439289,mace,MPtrj
mp-16872,mace,0.9915233796495184,mace,MPtrj
mp-16884,mace,0.9679656818509511,mace,MPtrj
mp-16889,mace,0.9485900852188147,mace,MPtrj
mp-16903,mace,0.9586089118649881,mace,MPtrj
mp-16904,mace,0.8562193198607291,mace,MPtrj
mp-16905,mace,0.7897465622426192,mace,MPtrj
mp-16911,mace,0.9197539923654946,mace,MPtrj
mp-16915,mace,0.9385247985166242,mace,MPtrj
mp-16919,mace,0.9896775551435113,mace,MPtrj
mp-16921,mace,0.8843357874316665,mace,MPtrj
mp-16927,mace,0.9530270316662303,mace,MPtrj
mp-16929,mace,1.000006434025038,mace,MPtrj
mp-16930,mace,0.9359889029929781,mace,MPtrj
mp-16934,mace,0.9873577097328542,mace,MPtrj
mp-16945,mace,0.8735820933653914,mace,MPtrj
mp-16947,mace,0.9954961067465451,mace,MPtrj
mp-16956,mace,0.9898086625520531,mace,MPtrj
mp-16961,mace,0.9335323191074321,mace,MPtrj
mp-16964,mace,0.9894696847518585,mace,MPtrj
mp-16969,mace,0.9887545433152795,mace,MPtrj
mp-16970,mace,0.9527200377973063,mace,MPtrj
mp-16972,mace,0.9487566127890052,mace,MPtrj
mp-16978,mace,0.9991752305104838,mace,MPtrj
mp-16989,mace,0.8565531705507227,mace,MPtrj
mp-16990,mace,0.9964001635331895,mace,MPtrj
mp-16993,mace,0.9777782338152935,mace,MPtrj
mp-16995,mace,0.9929435258084534,mace,MPtrj
mp-16996,mace,0.974571877915582,mace,MPtrj
mp-16998,mace,0.9608760449025201,mace,MPtrj
mp-1700,mace,0.9815651666148368,mace,MPtrj
mp-17008,mace,0.9869663443829543,mace,MPtrj
mp-17009,mace,0.9916677130008794,mace,MPtrj
mp-17012,mace,0.7799369219677903,mace,MPtrj
mp-17015,mace,0.9920366198137559,mace,MPtrj
mp-17020,mace,0.9795342824146995,mace,MPtrj
mp-17024,mace,0.9458200709760717,mace,MPtrj
mp-17031,mace,0.9934707962533914,mace,MPtrj
mp-17035,mace,0.9767230944546309,mace,MPtrj
mp-17037,mace,0.9823781308523982,mace,MPtrj
mp-17043,mace,0.9824318890697433,mace,MPtrj
mp-17048,mace,0.9891287944823685,mace,MPtrj
mp-1705,mace,1.0065581972799016,mace,MPtrj
mp-17054,mace,0.9747309372067413,mace,MPtrj
mp-17056,mace,0.9929049579738036,mace,MPtrj
mp-17057,mace,0.9183768320382981,mace,MPtrj
mp-17059,mace,0.9617501873429041,mace,MPtrj
mp-17063,mace,0.9384020602558045,mace,MPtrj
mp-17065,mace,0.9780942118892024,mace,MPtrj
mp-17066,mace,0.9724433285139399,mace,MPtrj
mp-1707,mace,0.9816979584307403,mace,MPtrj
mp-17077,mace,0.9855721338371676,mace,MPtrj
mp-17085,mace,0.9836532025091509,mace,MPtrj
mp-17088,mace,0.9584155710803776,mace,MPtrj
mp-17090,mace,0.9798727057989444,mace,MPtrj
mp-17095,mace,0.8758161148651141,mace,MPtrj
mp-17100,mace,0.9920355749659343,mace,MPtrj
mp-17101,mace,0.9802685295649539,mace,MPtrj
mp-17103,mace,0.982986159357902,mace,MPtrj
mp-17112,mace,0.9165979405418154,mace,MPtrj
mp-17114,mace,1.001744839864638,mace,MPtrj
mp-17120,mace,0.8582069572552427,mace,MPtrj
mp-17123,mace,0.7970403121142504,mace,MPtrj
mp-17129,mace,0.8980816396969729,mace,MPtrj
mp-17133,mace,0.9050629918389282,mace,MPtrj
mp-1714,mace,0.7361244675687834,mace,MPtrj
mp-17148,mace,0.9125232981101241,mace,MPtrj
mp-17149,mace,0.9613423563479087,mace,MPtrj
mp-17153,mace,0.9008388211236308,mace,MPtrj
mp-17154,mace,0.9444627940589165,mace,MPtrj
mp-1716,mace,0.9615740699742961,mace,MPtrj
mp-17160,mace,0.9818805976261099,mace,MPtrj
mp-17161,mace,0.9443292726106761,mace,MPtrj
mp-17164,mace,0.9832742280203013,mace,MPtrj
